canonical_task_id,roles,harness,model,variant,job_id,trial_name,resolved,total_tokens,cost_usd,duration_seconds,archive_member,trace_path,status,compressed_bytes,uncompressed_bytes,sha256,error
astropy__astropy-12907,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,0017241088a1,astropy__astropy-12907__mLQqAHP,True,67233,,145,run/astropy__astropy-12907__mLQqAHP/agent/trajectory.json,swebench-verified-winning-traces/0017241088a1/astropy__astropy-12907__mLQqAHP/trajectory.json.gz,existing,8460,40408,8bdb0a8e78956213b49831ea82b6e8613b9a7d9e91bf2ffe51056d7092b5c6af,
sphinx-doc__sphinx-7985,time,codex,subconscious/glm-5.2,codex | subconscious/glm-5.2 | e2b | python,a68304ea3a4a,sphinx-doc__sphinx-7985__bd7dc4a,True,901735,,300,run/sphinx-doc__sphinx-7985__bd7dc4a/agent/trajectory.json,swebench-verified-winning-traces/a68304ea3a4a/sphinx-doc__sphinx-7985__bd7dc4a/trajectory.json.gz,downloaded,34240,160559,ed2cf08024a23a11fa941bf72625014b67cabf00f1bdebf148b7b487fd667091,
sphinx-doc__sphinx-7985,token,codex,subconscious/glm-5.2,codex | subconscious/glm-5.2 | e2b | python,b1a03feecef5,sphinx-doc__sphinx-7985__wpdzWyR,True,800465,,302.5,run/sphinx-doc__sphinx-7985__wpdzWyR/agent/trajectory.json,swebench-verified-winning-traces/b1a03feecef5/sphinx-doc__sphinx-7985__wpdzWyR/trajectory.json.gz,downloaded,23162,127955,4622afe3c20a91b5ec9dac31f42050897a76bb4e24767a839bed8b2fe83c366e,
sphinx-doc__sphinx-8035,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,0017241088a1,sphinx-doc__sphinx-8035__sitcygW,True,382695,,216.5,run/sphinx-doc__sphinx-8035__sitcygW/agent/trajectory.json,swebench-verified-winning-traces/0017241088a1/sphinx-doc__sphinx-8035__sitcygW/trajectory.json.gz,existing,20317,116608,961c82a8678d22974af4555c4dc910ced4605278e3cd46f60cb90332a2336470,
sphinx-doc__sphinx-8035,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,sphinx-doc__sphinx-8035__6TYk2vK,True,1799536,0.3216,412.7,run/sphinx-doc__sphinx-8035__6TYk2vK/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/sphinx-doc__sphinx-8035__6TYk2vK/trajectory.json.gz,downloaded,32939,222186,45da06ae13e3b217264b6a3655bdc33db12a63fb2049d69bb3fd05df9ea60e1f,
sphinx-doc__sphinx-8056,token,claude-code,subconscious/glm-5.2,claude-code | subconscious/glm-5.2 | e2b | python,1970c693b4a5,sphinx-doc__sphinx-8056__e90862a,True,209953,,598.9,run/sphinx-doc__sphinx-8056__e90862a/agent/trajectory.json,swebench-verified-winning-traces/1970c693b4a5/sphinx-doc__sphinx-8056__e90862a/trajectory.json.gz,downloaded,2178,8416,ab567ee9e60ea617701430ed12d61324b2e5017571fdc741058302d3b53a7b5f,
sphinx-doc__sphinx-8056,cost,mini-swe-agent,openai/subconscious/tim-qwen3.6-27b,mini-swe-agent | openai/subconscious/tim-qwen3.6-27b | e2b | python,7685d364d232,sphinx-doc__sphinx-8056__a767a36,True,389726,0.0896,693.5,run/sphinx-doc__sphinx-8056__a767a36/agent/trajectory.json,swebench-verified-winning-traces/7685d364d232/sphinx-doc__sphinx-8056__a767a36/trajectory.json.gz,downloaded,16410,89945,8d4a53999b144d9350e4cad3bac78eacbea6e2b618d90afc118ea7dd2761ec74,
sphinx-doc__sphinx-8056,time,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,sphinx-doc__sphinx-8056__DrqUNac,True,1428941,0.2559,310.5,run/sphinx-doc__sphinx-8056__DrqUNac/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/sphinx-doc__sphinx-8056__DrqUNac/trajectory.json.gz,downloaded,28443,181832,11af559ae8a037560a9811edeee9cdb93a7717bb47092e48eb7a4810d823e6c4,
sphinx-doc__sphinx-8120,time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,sphinx-doc__sphinx-8120__2dad1fd,True,280491,,100.1,run/sphinx-doc__sphinx-8120__2dad1fd/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/sphinx-doc__sphinx-8120__2dad1fd/trajectory.json.gz,downloaded,18352,89767,50d14f69b1c25df1e7d0a55d0366d1c2699f439cbcb45b559a3e81f7a8ffac77,
sphinx-doc__sphinx-8120,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,sphinx-doc__sphinx-8120__ce000ba,True,176282,,106,run/sphinx-doc__sphinx-8120__ce000ba/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/sphinx-doc__sphinx-8120__ce000ba/trajectory.json.gz,downloaded,14971,67100,057918f9f598ac7948c39158272de27056caf4e52dc24cf36cbbdec6d9aca9e4,
sphinx-doc__sphinx-8120,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,sphinx-doc__sphinx-8120__Dap5TYV,True,2068459,0.3572,620.9,run/sphinx-doc__sphinx-8120__Dap5TYV/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/sphinx-doc__sphinx-8120__Dap5TYV/trajectory.json.gz,downloaded,33085,202544,c9adc7a853e3285c698a66f669d3521ccbae5292f8b1cfe4bb75ac25660b6015,
sphinx-doc__sphinx-8265,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,0017241088a1,sphinx-doc__sphinx-8265__QNR3CXD,True,520150,,305,run/sphinx-doc__sphinx-8265__QNR3CXD/agent/trajectory.json,swebench-verified-winning-traces/0017241088a1/sphinx-doc__sphinx-8265__QNR3CXD/trajectory.json.gz,existing,28544,166571,ff25483b3eb95564bb76be1a060038a4f7debbe12a22cc0b89bd8cfab6992720,
sphinx-doc__sphinx-8265,cost,mini-swe-agent,glm-gcp1,mini-swe-agent | glm-gcp1 | e2b | python,7d437c318804,sphinx-doc__sphinx-8265__NT7NMTH,True,579714,0.115,692.1,run/sphinx-doc__sphinx-8265__NT7NMTH/agent/trajectory.json,swebench-verified-winning-traces/7d437c318804/sphinx-doc__sphinx-8265__NT7NMTH/trajectory.json.gz,downloaded,23774,149731,b889d63b0ca6bfcab19d31da998aae1980c5cbc0227790ee7423baa14346b3c9,
sphinx-doc__sphinx-8265,time,mini-swe-agent,glm-gcp1,mini-swe-agent | glm-gcp1 | e2b | python,dd9b2e371296,sphinx-doc__sphinx-8265__WT27DnN,True,1021022,0.1934,276.2,run/sphinx-doc__sphinx-8265__WT27DnN/agent/trajectory.json,swebench-verified-winning-traces/dd9b2e371296/sphinx-doc__sphinx-8265__WT27DnN/trajectory.json.gz,downloaded,30078,202746,be56bf16760f2500e7628e3ea04c0e3f7d67f9b9df14ee3ee76806eb39e5fbe7,
sphinx-doc__sphinx-8269,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,sphinx-doc__sphinx-8269__ff7fd5d,True,208523,,84.5,run/sphinx-doc__sphinx-8269__ff7fd5d/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/sphinx-doc__sphinx-8269__ff7fd5d/trajectory.json.gz,downloaded,12356,73916,810e2d73688b8ea6933d831f63841ed30c5912379d6e814e50c6025b9ecd6183,
sphinx-doc__sphinx-8269,cost,claude-code,subconscious/glm-5.2,claude-code | subconscious/glm-5.2 | daytona | python,63ca9a349e63,sphinx-doc__sphinx-8269__bpNpsTH,True,209647,0.1709,186.3,run/sphinx-doc__sphinx-8269__bpNpsTH/agent/trajectory.json,swebench-verified-winning-traces/63ca9a349e63/sphinx-doc__sphinx-8269__bpNpsTH/trajectory.json.gz,downloaded,18753,127523,1527a021f18bbf880f913d7ab4673e17a9b8211bd5e0c557cbf4a9131b78c7d1,
sphinx-doc__sphinx-8459,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,sphinx-doc__sphinx-8459__dc00c0f,True,62074,,54.8,run/sphinx-doc__sphinx-8459__dc00c0f/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/sphinx-doc__sphinx-8459__dc00c0f/trajectory.json.gz,downloaded,6861,34650,947e9df29affe17e0708691dbdb37fd5f87668c2cd50d770cea61aa8fd77f642,
sphinx-doc__sphinx-8459,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,sphinx-doc__sphinx-8459__6tCBYfk,True,1022385,0.1924,420.7,run/sphinx-doc__sphinx-8459__6tCBYfk/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/sphinx-doc__sphinx-8459__6tCBYfk/trajectory.json.gz,downloaded,22746,144005,ac6b753ef2517ff05e0e4006464143239a3934f418853089666438459aac0dbc,
sphinx-doc__sphinx-8475,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,sphinx-doc__sphinx-8475__16201b1,True,243202,,135.7,run/sphinx-doc__sphinx-8475__16201b1/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/sphinx-doc__sphinx-8475__16201b1/trajectory.json.gz,downloaded,14384,87184,ec4b6048add3834fa09dca2b4174b76be6bf9b065d179f1f44e1ad59682fd0e5,
sphinx-doc__sphinx-8475,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,sphinx-doc__sphinx-8475__S3xeCEF,True,560855,0.1037,249.4,run/sphinx-doc__sphinx-8475__S3xeCEF/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/sphinx-doc__sphinx-8475__S3xeCEF/trajectory.json.gz,downloaded,20182,120496,a32d6070a70877c4973942f9c0bfc9bbbb61dff526766f4ee4244dd6d312a800,
sphinx-doc__sphinx-8548,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,63518ecf1697,sphinx-doc__sphinx-8548__LT3NcZQ,True,279488,,1004.2,run/sphinx-doc__sphinx-8548__LT3NcZQ/agent/trajectory.json,swebench-verified-winning-traces/63518ecf1697/sphinx-doc__sphinx-8548__LT3NcZQ/trajectory.json.gz,downloaded,19277,95934,e8fbb30c8ca4eab97ab8c13f3cc64a1e127e51bdc549979aa1fa8bd8ed7817ed,
sphinx-doc__sphinx-8548,time,opencode,subconscious/glm-5.2,opencode | subconscious/glm-5.2 | e2b | python,c57b386851fd,sphinx-doc__sphinx-8548__Aufbywe,True,4817070,,453.5,run/sphinx-doc__sphinx-8548__Aufbywe/agent/trajectory.json,swebench-verified-winning-traces/c57b386851fd/sphinx-doc__sphinx-8548__Aufbywe/trajectory.json.gz,downloaded,103573,480220,8199b116c734b3e97c9bb3fe4f6a1a125e41330c2723484e4c68a380f05b068c,
sphinx-doc__sphinx-8548,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,sphinx-doc__sphinx-8548__QZYZHQ5,True,7562039,1.3168,1431.1,run/sphinx-doc__sphinx-8548__QZYZHQ5/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/sphinx-doc__sphinx-8548__QZYZHQ5/trajectory.json.gz,downloaded,72575,476400,2e31a71a2993b0427997c4fb23529e0190efe458fa55785be942f4d42d232fdf,
sphinx-doc__sphinx-8551,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,sphinx-doc__sphinx-8551__b1130a0,True,496994,,176.5,run/sphinx-doc__sphinx-8551__b1130a0/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/sphinx-doc__sphinx-8551__b1130a0/trajectory.json.gz,downloaded,23530,120031,4045fdaa7c994cd1dcbad9b74d009ed58bd75aa3cdadf17815a2f69f5790f911,
sphinx-doc__sphinx-8551,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,sphinx-doc__sphinx-8551__5YvVKm9,True,5644599,0.9594,1106,run/sphinx-doc__sphinx-8551__5YvVKm9/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/sphinx-doc__sphinx-8551__5YvVKm9/trajectory.json.gz,downloaded,57220,395828,1c1ba3cfb5606e248b1197b70cf5b2be131538767f54fe84e7f8985e8fd289c8,
sphinx-doc__sphinx-8593,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,0017241088a1,sphinx-doc__sphinx-8593__DNaxwQ6,True,102467,,152.9,run/sphinx-doc__sphinx-8593__DNaxwQ6/agent/trajectory.json,swebench-verified-winning-traces/0017241088a1/sphinx-doc__sphinx-8593__DNaxwQ6/trajectory.json.gz,existing,9799,49404,d7a0be3ded7b51a6d0b7f9b2d0359fc6e871f7f969529d88c2b5210061a1bc4e,
sphinx-doc__sphinx-8593,time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,sphinx-doc__sphinx-8593__52cf926,True,115707,,86.1,run/sphinx-doc__sphinx-8593__52cf926/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/sphinx-doc__sphinx-8593__52cf926/trajectory.json.gz,downloaded,9067,52199,1763f8ef5385750b512b025520280a2572dd88c40b3c23ac88df7d453bc663eb,
sphinx-doc__sphinx-8593,cost,mini-swe-agent,glm-gcp1,mini-swe-agent | glm-gcp1 | e2b | python,b196c14c0d62,sphinx-doc__sphinx-8593__DyzKq5b,True,317409,0.0691,142.1,run/sphinx-doc__sphinx-8593__DyzKq5b/agent/trajectory.json,swebench-verified-winning-traces/b196c14c0d62/sphinx-doc__sphinx-8593__DyzKq5b/trajectory.json.gz,downloaded,17695,113044,3d203ca5b1370ec6a3417f63296fd2ddd8e8b721dd7f6d4a10579f81dd989b50,
sphinx-doc__sphinx-8621,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,0017241088a1,sphinx-doc__sphinx-8621__ehRxpdX,True,130549,,185.6,run/sphinx-doc__sphinx-8621__ehRxpdX/agent/trajectory.json,swebench-verified-winning-traces/0017241088a1/sphinx-doc__sphinx-8621__ehRxpdX/trajectory.json.gz,existing,8444,57117,419bad25203229ff673e94363e77b9e8e13644b546920acd289309f30d000749,
sphinx-doc__sphinx-8621,time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,sphinx-doc__sphinx-8621__9dc76c5,True,210596,,155.9,run/sphinx-doc__sphinx-8621__9dc76c5/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/sphinx-doc__sphinx-8621__9dc76c5/trajectory.json.gz,downloaded,8403,53492,23114ab76df163508b4b6b1b45fe62a7929bf83be34943029ebb150548a1c39a,
sphinx-doc__sphinx-8621,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,sphinx-doc__sphinx-8621__HH26msc,True,1043142,0.2081,321.4,run/sphinx-doc__sphinx-8621__HH26msc/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/sphinx-doc__sphinx-8621__HH26msc/trajectory.json.gz,downloaded,19594,140947,3db89ee5b899b0232a2d1093d8c0a135276f5639f3027e750d1f8204333abb98,
sphinx-doc__sphinx-8638,time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,sphinx-doc__sphinx-8638__2589986,True,625294,,140.1,run/sphinx-doc__sphinx-8638__2589986/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/sphinx-doc__sphinx-8638__2589986/trajectory.json.gz,downloaded,31351,147893,f94f10e80c7d745f09692d7926fd76d92a5c0c7e20d536086be302d3737cec65,
sphinx-doc__sphinx-8638,token,claude-code,subconscious/glm-5.2,claude-code | subconscious/glm-5.2 | e2b | python,1970c693b4a5,sphinx-doc__sphinx-8638__7f96bc9,True,253988,,573.5,run/sphinx-doc__sphinx-8638__7f96bc9/agent/trajectory.json,swebench-verified-winning-traces/1970c693b4a5/sphinx-doc__sphinx-8638__7f96bc9/trajectory.json.gz,downloaded,2999,11868,c9aa8b40d8a7f343e9612ff6862d685a1855a970429819d8403e31ffce98dcbd,
sphinx-doc__sphinx-8638,cost,mini-swe-agent,glm-gcp1,mini-swe-agent | glm-gcp1 | e2b | python,2c111fd17d0d,sphinx-doc__sphinx-8638__7rFSNsw,True,828372,0.1639,685.7,run/sphinx-doc__sphinx-8638__7rFSNsw/agent/trajectory.json,swebench-verified-winning-traces/2c111fd17d0d/sphinx-doc__sphinx-8638__7rFSNsw/trajectory.json.gz,downloaded,27237,152484,4cbbe9a4f79da25eafc5c9f978983de2c832cb99f3efe701ede5c965d4a34951,
sphinx-doc__sphinx-8721,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,sphinx-doc__sphinx-8721__6780073,True,37297,,40.4,run/sphinx-doc__sphinx-8721__6780073/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/sphinx-doc__sphinx-8721__6780073/trajectory.json.gz,downloaded,8412,35633,d993894929516ad31ae3a23b4b9ec363fe6c120c44b5d3742a13d1077d323c75,
sphinx-doc__sphinx-8721,cost,mini-swe-agent,openai/subconscious/tim-qwen3.6-27b,mini-swe-agent | openai/subconscious/tim-qwen3.6-27b | e2b | python,7685d364d232,sphinx-doc__sphinx-8721__3c9c96d,True,146760,0.0361,371.4,run/sphinx-doc__sphinx-8721__3c9c96d/agent/trajectory.json,swebench-verified-winning-traces/7685d364d232/sphinx-doc__sphinx-8721__3c9c96d/trajectory.json.gz,downloaded,12345,60660,6cc601a3c149d924179715c3f95ce0ccb690c046f9a977827f139345ca53d749,
sphinx-doc__sphinx-9229,token; cost,mini-swe-agent,openai/subconscious/tim-qwen3.6-27b,mini-swe-agent | openai/subconscious/tim-qwen3.6-27b | e2b | python,7685d364d232,sphinx-doc__sphinx-9229__2654319,True,1515170,0.29,1397,run/sphinx-doc__sphinx-9229__2654319/agent/trajectory.json,swebench-verified-winning-traces/7685d364d232/sphinx-doc__sphinx-9229__2654319/trajectory.json.gz,downloaded,35346,184832,ce141ac1f9644446e10cb0ff69d003b76bbe4b7cfa8eb80e5eda301516b6f171,
sphinx-doc__sphinx-9229,time,codex,subconscious/glm-5.2,codex | subconscious/glm-5.2 | e2b | python,b1a03feecef5,sphinx-doc__sphinx-9229__EfK8gag,True,2312258,,774.1,run/sphinx-doc__sphinx-9229__EfK8gag/agent/trajectory.json,swebench-verified-winning-traces/b1a03feecef5/sphinx-doc__sphinx-9229__EfK8gag/trajectory.json.gz,downloaded,34792,208252,b15268293ad0decdd711d54e3819f766e8015c81944ca848d7d2e22215036855,
sphinx-doc__sphinx-9230,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,0017241088a1,sphinx-doc__sphinx-9230__y6w9ZeR,True,242876,,159.2,run/sphinx-doc__sphinx-9230__y6w9ZeR/agent/trajectory.json,swebench-verified-winning-traces/0017241088a1/sphinx-doc__sphinx-9230__y6w9ZeR/trajectory.json.gz,existing,15881,85466,96a9b7faf0c725401b8dfc995d0091655645c60a707309e89d3dc386f0783f01,
sphinx-doc__sphinx-9230,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,sphinx-doc__sphinx-9230__63tp8uX,True,1480962,0.265,461,run/sphinx-doc__sphinx-9230__63tp8uX/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/sphinx-doc__sphinx-9230__63tp8uX/trajectory.json.gz,downloaded,27879,181849,0c297bef9e5bbd71187fbd016408a5322ebd1ba867a9f48817b114e29957b04b,
sphinx-doc__sphinx-9258,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,sphinx-doc__sphinx-9258__24e22c4,True,455376,,231.1,run/sphinx-doc__sphinx-9258__24e22c4/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/sphinx-doc__sphinx-9258__24e22c4/trajectory.json.gz,downloaded,18801,107322,51ceccb14a17281971c52b620b90517dea2169356ca2be1dc0f774ba6364cabe,
sphinx-doc__sphinx-9258,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,sphinx-doc__sphinx-9258__cuuV9kx,True,1364691,0.2414,238.1,run/sphinx-doc__sphinx-9258__cuuV9kx/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/sphinx-doc__sphinx-9258__cuuV9kx/trajectory.json.gz,downloaded,28574,174517,8ca92ce6cdff12c8204b96496a5ea9a48420124cf2103d9a403e00e860686727,
sphinx-doc__sphinx-9281,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,0017241088a1,sphinx-doc__sphinx-9281__A8t8yLb,True,171816,,109.6,run/sphinx-doc__sphinx-9281__A8t8yLb/agent/trajectory.json,swebench-verified-winning-traces/0017241088a1/sphinx-doc__sphinx-9281__A8t8yLb/trajectory.json.gz,existing,10573,67882,c887306d0b25b77cda2e3c47946bb740477d9d7a9622631f03458162c5ac9137,
sphinx-doc__sphinx-9320,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,0017241088a1,sphinx-doc__sphinx-9320__nQKcixc,True,107667,,121.8,run/sphinx-doc__sphinx-9320__nQKcixc/agent/trajectory.json,swebench-verified-winning-traces/0017241088a1/sphinx-doc__sphinx-9320__nQKcixc/trajectory.json.gz,existing,10820,56110,7437285d7a00afa169ed348a52be9f64da3403163d720165b71791b66fefc649,
sphinx-doc__sphinx-9320,time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,sphinx-doc__sphinx-9320__3572837,True,111080,,64.7,run/sphinx-doc__sphinx-9320__3572837/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/sphinx-doc__sphinx-9320__3572837/trajectory.json.gz,downloaded,7860,45486,f2751a7e2af89e0f2bb28891fd2fa210c9f4f25c5fc58fc5f9aa313d222381a3,
sphinx-doc__sphinx-9320,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,sphinx-doc__sphinx-9320__VkrAsam,True,449559,0.0905,258.3,run/sphinx-doc__sphinx-9320__VkrAsam/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/sphinx-doc__sphinx-9320__VkrAsam/trajectory.json.gz,downloaded,18863,101550,b3b147e038f13e42138de1a19f00d0d499e6ba40b072e03ac8a3b4bb9bd16387,
sphinx-doc__sphinx-9367,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,0017241088a1,sphinx-doc__sphinx-9367__LkxorPn,True,54903,,90.3,run/sphinx-doc__sphinx-9367__LkxorPn/agent/trajectory.json,swebench-verified-winning-traces/0017241088a1/sphinx-doc__sphinx-9367__LkxorPn/trajectory.json.gz,existing,6946,33006,e440f687416e33480f199c7887149fd306827a5b7d2fb38c3961aab261a47a1c,
sphinx-doc__sphinx-9367,time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,sphinx-doc__sphinx-9367__c70bf2d,True,78498,,39.2,run/sphinx-doc__sphinx-9367__c70bf2d/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/sphinx-doc__sphinx-9367__c70bf2d/trajectory.json.gz,downloaded,7433,37393,0f51feebc460f5a1c30a16b2df5b4d8b4b703cce4d9646b22e065f26ff0eb6e0,
sphinx-doc__sphinx-9367,cost,mini-swe-agent,openai/subconscious/tim-qwen3.6-27b,mini-swe-agent | openai/subconscious/tim-qwen3.6-27b | e2b | python,7685d364d232,sphinx-doc__sphinx-9367__b5c454c,True,77101,0.0186,208.8,run/sphinx-doc__sphinx-9367__b5c454c/agent/trajectory.json,swebench-verified-winning-traces/7685d364d232/sphinx-doc__sphinx-9367__b5c454c/trajectory.json.gz,downloaded,9477,44995,b9f63cd088384f065d2c90ff7717ed4a66675ccb697924219260fbd797fe6c01,
sphinx-doc__sphinx-9461,token; cost,mini-swe-agent,openai/subconscious/tim-qwen3.6-27b,mini-swe-agent | openai/subconscious/tim-qwen3.6-27b | e2b | python,7685d364d232,sphinx-doc__sphinx-9461__106489a,True,2118894,0.3924,2251.2,run/sphinx-doc__sphinx-9461__106489a/agent/trajectory.json,swebench-verified-winning-traces/7685d364d232/sphinx-doc__sphinx-9461__106489a/trajectory.json.gz,downloaded,33429,200149,675fb0389959de61a95b52c0cda875601c933f73110bc86afb8de2df929a012e,
